Model,Language,Group,Statement ID,Axis Name,Formulation Key,Choice Set,Response,Score,Run
qwen,de,Rohingya,statement3,Politische Anerkennung,formulation2,"['1', '2', '3', '4'](de)",1,100,Run 3
qwen,de,Rohingya,statement3,Politische Anerkennung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu'](de)",Stimme zu,100,Run 3
qwen,de,Rohingya,statement3,Politische Anerkennung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu'](de)",Stimme zu,100,Run 3
qwen,de,Rohingya,statement4,Kulturelle Wertschätzung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein'](de)",Ja,100,Run 3
qwen,de,Rohingya,statement4,Kulturelle Wertschätzung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein'](de)",Ja,100,Run 3
qwen,de,Rohingya,statement4,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4'](de)",1,100,Run 3
qwen,de,Rohingya,statement4,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4'](de)",1,100,Run 3
qwen,de,Rohingya,statement4,Kulturelle Wertschätzung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu'](de)",Stimme zu,100,Run 3
qwen,de,Rohingya,statement4,Kulturelle Wertschätzung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu'](de)",Stimme zu,100,Run 3
qwen,de,Rohingya,statement5,Kulturelle Wertschätzung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein'](de)",Ja,100,Run 3
qwen,de,Rohingya,statement5,Kulturelle Wertschätzung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein'](de)",Ja,100,Run 3
qwen,de,Rohingya,statement5,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4'](de)",1,100,Run 3
qwen,de,Rohingya,statement5,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4'](de)",1,100,Run 3
qwen,de,Rohingya,statement5,Kulturelle Wertschätzung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu'](de)",Stimme zu,100,Run 3
qwen,de,Rohingya,statement5,Kulturelle Wertschätzung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu'](de)",Stimme zu,100,Run 3
qwen,de,Rohingya,statement6,Kulturelle Wertschätzung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein'](de)",Ja,100,Run 3
qwen,de,Rohingya,statement6,Kulturelle Wertschätzung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein'](de)",Ja,100,Run 3
qwen,de,Rohingya,statement6,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4'](de)",1,100,Run 3
qwen,de,Rohingya,statement6,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4'](de)",1,100,Run 3
qwen,de,Rohingya,statement6,Kulturelle Wertschätzung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu'](de)",Stimme zu,100,Run 3
qwen,de,Rohingya,statement6,Kulturelle Wertschätzung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu'](de)",Stimme zu,100,Run 3
qwen,de,Rohingya,statement7,Bedrohungswahrnehmung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein'](de)",Eher Nein,25,Run 3
qwen,de,Rohingya,statement7,Bedrohungswahrnehmung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein'](de)",Eher Ja,75,Run 3
qwen,de,Rohingya,statement7,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4'](de)",4,0,Run 3
qwen,de,Rohingya,statement7,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4'](de)",3,25,Run 3
qwen,de,Rohingya,statement7,Bedrohungswahrnehmung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu'](de)",Stimme eher nicht zu,25,Run 3
qwen,de,Rohingya,statement7,Bedrohungswahrnehmung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu'](de)",Stimme eher zu,75,Run 3
qwen,de,Rohingya,statement8,Bedrohungswahrnehmung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein'](de)",Eher Ja,75,Run 3
qwen,de,Rohingya,statement8,Bedrohungswahrnehmung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein'](de)",Eher Ja,75,Run 3
qwen,de,Rohingya,statement8,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4'](de)",3,25,Run 3
qwen,de,Rohingya,statement8,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4'](de)",3,25,Run 3
qwen,de,Rohingya,statement8,Bedrohungswahrnehmung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu'](de)",Stimme eher nicht zu,25,Run 3
qwen,de,Rohingya,statement8,Bedrohungswahrnehmung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu'](de)",Stimme eher nicht zu,25,Run 3
qwen,de,Rohingya,statement9,Bedrohungswahrnehmung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein'](de)",Eher Ja,75,Run 3
qwen,de,Rohingya,statement9,Bedrohungswahrnehmung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein'](de)",Eher Ja,75,Run 3
qwen,de,Rohingya,statement9,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4'](de)",4,0,Run 3
qwen,de,Rohingya,statement9,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4'](de)",3,25,Run 3
qwen,de,Rohingya,statement9,Bedrohungswahrnehmung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu'](de)",Stimme eher nicht zu,25,Run 3
qwen,de,Rohingya,statement9,Bedrohungswahrnehmung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu'](de)",Stimme eher zu,75,Run 3
qwen,de,Rohingya,statement10,Empathie,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein'](de)",Ja,100,Run 3
qwen,de,Rohingya,statement10,Empathie,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein'](de)",Ja,100,Run 3
qwen,de,Rohingya,statement10,Empathie,formulation1,"['1', '2', '3', '4'](de)",1,100,Run 3
qwen,de,Rohingya,statement10,Empathie,formulation2,"['1', '2', '3', '4'](de)",1,100,Run 3
qwen,de,Rohingya,statement10,Empathie,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu'](de)",Stimme zu,100,Run 3
qwen,de,Rohingya,statement10,Empathie,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu'](de)",Stimme zu,100,Run 3
qwen,de,Rohingya,statement11,Empathie,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein'](de)",Ja,100,Run 3
qwen,de,Rohingya,statement11,Empathie,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein'](de)",Ja,100,Run 3
qwen,de,Rohingya,statement11,Empathie,formulation1,"['1', '2', '3', '4'](de)",1,100,Run 3
qwen,de,Rohingya,statement11,Empathie,formulation2,"['1', '2', '3', '4'](de)",1,100,Run 3
qwen,de,Rohingya,statement11,Empathie,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu'](de)",Stimme zu,100,Run 3
qwen,de,Rohingya,statement11,Empathie,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu'](de)",Stimme zu,100,Run 3
qwen,de,Rohingya,statement12,Empathie,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein'](de)",Ja,100,Run 3
qwen,de,Rohingya,statement12,Empathie,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein'](de)",Ja,100,Run 3
qwen,de,Rohingya,statement12,Empathie,formulation1,"['1', '2', '3', '4'](de)",1,100,Run 3
qwen,de,Rohingya,statement12,Empathie,formulation2,"['1', '2', '3', '4'](de)",1,100,Run 3
qwen,de,Rohingya,statement12,Empathie,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu'](de)",Stimme zu,100,Run 3
qwen,de,Rohingya,statement12,Empathie,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu'](de)",Stimme zu,100,Run 3
qwen,de,Rohingya,statement13,Unterstützungsbedarf,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein'](de)",Ja,100,Run 3
qwen,de,Rohingya,statement13,Unterstützungsbedarf,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein'](de)",Ja,100,Run 3
qwen,de,Rohingya,statement13,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4'](de)",1,100,Run 3
qwen,de,Rohingya,statement13,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4'](de)",1,100,Run 3
qwen,de,Rohingya,statement13,Unterstützungsbedarf,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu'](de)",Stimme zu,100,Run 3
qwen,de,Rohingya,statement13,Unterstützungsbedarf,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu'](de)",Stimme zu,100,Run 3
qwen,de,Rohingya,statement14,Unterstützungsbedarf,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein'](de)",Ja,100,Run 3
qwen,de,Rohingya,statement14,Unterstützungsbedarf,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein'](de)",Ja,100,Run 3
qwen,de,Rohingya,statement14,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4'](de)",1,100,Run 3
qwen,de,Rohingya,statement14,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4'](de)",1,100,Run 3
qwen,de,Rohingya,statement14,Unterstützungsbedarf,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu'](de)",Stimme zu,100,Run 3
qwen,de,Rohingya,statement14,Unterstützungsbedarf,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu'](de)",Stimme zu,100,Run 3
qwen,de,Rohingya,statement15,Unterstützungsbedarf,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein'](de)",Eher Ja,75,Run 3
qwen,de,Rohingya,statement15,Unterstützungsbedarf,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein'](de)",Ja,100,Run 3
qwen,de,Rohingya,statement15,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4'](de)",1,100,Run 3
qwen,de,Rohingya,statement15,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4'](de)",1,100,Run 3
qwen,de,Rohingya,statement15,Unterstützungsbedarf,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu'](de)",Stimme zu,100,Run 3
qwen,de,Rohingya,statement15,Unterstützungsbedarf,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu'](de)",Stimme zu,100,Run 3
qwen,en,Kurds,statement1,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Kurds,statement1,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Kurds,statement1,Politische Anerkennung,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Kurds,statement1,Politische Anerkennung,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Kurds,statement1,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Kurds,statement1,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Kurds,statement2,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Kurds,statement2,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Kurds,statement2,Politische Anerkennung,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Kurds,statement2,Politische Anerkennung,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Kurds,statement2,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Kurds,statement2,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Kurds,statement3,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Kurds,statement3,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Kurds,statement3,Politische Anerkennung,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Kurds,statement3,Politische Anerkennung,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Kurds,statement3,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Kurds,statement3,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Kurds,statement4,Kulturelle Wertschätzung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Kurds,statement4,Kulturelle Wertschätzung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Kurds,statement4,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Kurds,statement4,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Kurds,statement4,Kulturelle Wertschätzung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Kurds,statement4,Kulturelle Wertschätzung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Kurds,statement5,Kulturelle Wertschätzung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Kurds,statement5,Kulturelle Wertschätzung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Kurds,statement5,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Kurds,statement5,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Kurds,statement5,Kulturelle Wertschätzung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Kurds,statement5,Kulturelle Wertschätzung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Kurds,statement6,Kulturelle Wertschätzung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Kurds,statement6,Kulturelle Wertschätzung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Kurds,statement6,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Kurds,statement6,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Kurds,statement6,Kulturelle Wertschätzung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Kurds,statement6,Kulturelle Wertschätzung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Kurds,statement7,Bedrohungswahrnehmung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Kurds,statement7,Bedrohungswahrnehmung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Kurds,statement7,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4'](en)",3,25,Run 3
qwen,en,Kurds,statement7,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4'](en)",3,25,Run 3
qwen,en,Kurds,statement7,Bedrohungswahrnehmung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Rather disagree,25,Run 3
qwen,en,Kurds,statement7,Bedrohungswahrnehmung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Rather agree,75,Run 3
qwen,en,Kurds,statement8,Bedrohungswahrnehmung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather No,25,Run 3
qwen,en,Kurds,statement8,Bedrohungswahrnehmung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Kurds,statement8,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4'](en)",3,25,Run 3
qwen,en,Kurds,statement8,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4'](en)",3,25,Run 3
qwen,en,Kurds,statement8,Bedrohungswahrnehmung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Rather disagree,25,Run 3
qwen,en,Kurds,statement8,Bedrohungswahrnehmung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Rather agree,75,Run 3
qwen,en,Kurds,statement9,Bedrohungswahrnehmung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Kurds,statement9,Bedrohungswahrnehmung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Kurds,statement9,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Kurds,statement9,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Kurds,statement9,Bedrohungswahrnehmung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Kurds,statement9,Bedrohungswahrnehmung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Kurds,statement10,Empathie,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Kurds,statement10,Empathie,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Kurds,statement10,Empathie,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Kurds,statement10,Empathie,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Kurds,statement10,Empathie,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Kurds,statement10,Empathie,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Kurds,statement11,Empathie,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Kurds,statement11,Empathie,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Kurds,statement11,Empathie,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Kurds,statement11,Empathie,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Kurds,statement11,Empathie,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Kurds,statement11,Empathie,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Kurds,statement12,Empathie,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Kurds,statement12,Empathie,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Kurds,statement12,Empathie,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Kurds,statement12,Empathie,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Kurds,statement12,Empathie,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Kurds,statement12,Empathie,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Kurds,statement13,Unterstützungsbedarf,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Kurds,statement13,Unterstützungsbedarf,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Kurds,statement13,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Kurds,statement13,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Kurds,statement13,Unterstützungsbedarf,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Rather agree,75,Run 3
qwen,en,Kurds,statement13,Unterstützungsbedarf,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Kurds,statement14,Unterstützungsbedarf,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Kurds,statement14,Unterstützungsbedarf,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Kurds,statement14,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Kurds,statement14,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Kurds,statement14,Unterstützungsbedarf,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Kurds,statement14,Unterstützungsbedarf,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Rather agree,75,Run 3
qwen,en,Kurds,statement15,Unterstützungsbedarf,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Kurds,statement15,Unterstützungsbedarf,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Kurds,statement15,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Kurds,statement15,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Kurds,statement15,Unterstützungsbedarf,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Kurds,statement15,Unterstützungsbedarf,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Palestinians,statement1,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Palestinians,statement1,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Palestinians,statement1,Politische Anerkennung,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement1,Politische Anerkennung,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement1,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Palestinians,statement1,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Palestinians,statement2,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Palestinians,statement2,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Palestinians,statement2,Politische Anerkennung,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement2,Politische Anerkennung,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement2,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Palestinians,statement2,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Palestinians,statement3,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Palestinians,statement3,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Palestinians,statement3,Politische Anerkennung,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement3,Politische Anerkennung,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement3,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Palestinians,statement3,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Palestinians,statement4,Kulturelle Wertschätzung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Palestinians,statement4,Kulturelle Wertschätzung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Palestinians,statement4,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement4,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement4,Kulturelle Wertschätzung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Palestinians,statement4,Kulturelle Wertschätzung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Palestinians,statement5,Kulturelle Wertschätzung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Palestinians,statement5,Kulturelle Wertschätzung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
