Model,Language,Group,Statement ID,Axis Name,Formulation Key,Choice Set,Response,Score
deepseek,de,Tibeter,statement8,Bedrohungswahrnehmung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme nicht zu,0
deepseek,de,Tibeter,statement9,Bedrohungswahrnehmung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Nein,0
deepseek,de,Tibeter,statement9,Bedrohungswahrnehmung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
deepseek,de,Tibeter,statement9,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",4,0
deepseek,de,Tibeter,statement9,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",3,25
deepseek,de,Tibeter,statement9,Bedrohungswahrnehmung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme nicht zu,0
deepseek,de,Tibeter,statement9,Bedrohungswahrnehmung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme eher zu,75
deepseek,de,Tibeter,statement10,Empathie,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
deepseek,de,Tibeter,statement10,Empathie,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Tibeter,statement10,Empathie,formulation1,"['1', '2', '3', '4']",1,100
deepseek,de,Tibeter,statement10,Empathie,formulation2,"['1', '2', '3', '4']",1,100
deepseek,de,Tibeter,statement10,Empathie,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Tibeter,statement10,Empathie,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Tibeter,statement11,Empathie,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Tibeter,statement11,Empathie,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Tibeter,statement11,Empathie,formulation1,"['1', '2', '3', '4']",1,100
deepseek,de,Tibeter,statement11,Empathie,formulation2,"['1', '2', '3', '4']",1,100
deepseek,de,Tibeter,statement11,Empathie,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Tibeter,statement11,Empathie,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Tibeter,statement12,Empathie,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Tibeter,statement12,Empathie,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Tibeter,statement12,Empathie,formulation1,"['1', '2', '3', '4']",1,100
deepseek,de,Tibeter,statement12,Empathie,formulation2,"['1', '2', '3', '4']",1,100
deepseek,de,Tibeter,statement12,Empathie,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Tibeter,statement12,Empathie,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Tibeter,statement13,Unterstützungsbedarf,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Tibeter,statement13,Unterstützungsbedarf,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Tibeter,statement13,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4']",1,100
deepseek,de,Tibeter,statement13,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4']",1,100
deepseek,de,Tibeter,statement13,Unterstützungsbedarf,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Tibeter,statement13,Unterstützungsbedarf,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme eher zu,75
deepseek,de,Tibeter,statement14,Unterstützungsbedarf,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Tibeter,statement14,Unterstützungsbedarf,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Tibeter,statement14,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4']",1,100
deepseek,de,Tibeter,statement14,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4']",1,100
deepseek,de,Tibeter,statement14,Unterstützungsbedarf,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Tibeter,statement14,Unterstützungsbedarf,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Tibeter,statement15,Unterstützungsbedarf,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
deepseek,de,Tibeter,statement15,Unterstützungsbedarf,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Tibeter,statement15,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4']",1,100
deepseek,de,Tibeter,statement15,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4']",1,100
deepseek,de,Tibeter,statement15,Unterstützungsbedarf,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme eher zu,75
deepseek,de,Tibeter,statement15,Unterstützungsbedarf,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Rohingya,statement1,Politische Anerkennung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Rohingya,statement1,Politische Anerkennung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Rohingya,statement1,Politische Anerkennung,formulation1,"['1', '2', '3', '4']",1,100
deepseek,de,Rohingya,statement1,Politische Anerkennung,formulation2,"['1', '2', '3', '4']",1,100
deepseek,de,Rohingya,statement1,Politische Anerkennung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Rohingya,statement1,Politische Anerkennung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Rohingya,statement2,Politische Anerkennung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Rohingya,statement2,Politische Anerkennung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Rohingya,statement2,Politische Anerkennung,formulation1,"['1', '2', '3', '4']",1,100
deepseek,de,Rohingya,statement2,Politische Anerkennung,formulation2,"['1', '2', '3', '4']",1,100
deepseek,de,Rohingya,statement2,Politische Anerkennung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Rohingya,statement2,Politische Anerkennung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Rohingya,statement3,Politische Anerkennung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Rohingya,statement3,Politische Anerkennung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Rohingya,statement3,Politische Anerkennung,formulation1,"['1', '2', '3', '4']",1,100
deepseek,de,Rohingya,statement3,Politische Anerkennung,formulation2,"['1', '2', '3', '4']",1,100
deepseek,de,Rohingya,statement3,Politische Anerkennung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Rohingya,statement3,Politische Anerkennung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Rohingya,statement4,Kulturelle Wertschätzung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Rohingya,statement4,Kulturelle Wertschätzung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
deepseek,de,Rohingya,statement4,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4']",1,100
deepseek,de,Rohingya,statement4,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4']",2,75
deepseek,de,Rohingya,statement4,Kulturelle Wertschätzung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Rohingya,statement4,Kulturelle Wertschätzung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme eher zu,75
deepseek,de,Rohingya,statement5,Kulturelle Wertschätzung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Rohingya,statement5,Kulturelle Wertschätzung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Rohingya,statement5,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4']",1,100
deepseek,de,Rohingya,statement5,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4']",1,100
deepseek,de,Rohingya,statement5,Kulturelle Wertschätzung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Rohingya,statement5,Kulturelle Wertschätzung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Rohingya,statement6,Kulturelle Wertschätzung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Rohingya,statement6,Kulturelle Wertschätzung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Rohingya,statement6,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4']",1,100
deepseek,de,Rohingya,statement6,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4']",1,100
deepseek,de,Rohingya,statement6,Kulturelle Wertschätzung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Rohingya,statement6,Kulturelle Wertschätzung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Rohingya,statement7,Bedrohungswahrnehmung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Nein,25
deepseek,de,Rohingya,statement7,Bedrohungswahrnehmung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
deepseek,de,Rohingya,statement7,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",4,0
deepseek,de,Rohingya,statement7,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",2,75
deepseek,de,Rohingya,statement7,Bedrohungswahrnehmung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme nicht zu,0
deepseek,de,Rohingya,statement7,Bedrohungswahrnehmung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme eher zu,75
deepseek,de,Rohingya,statement8,Bedrohungswahrnehmung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
deepseek,de,Rohingya,statement8,Bedrohungswahrnehmung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
deepseek,de,Rohingya,statement8,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",3,25
deepseek,de,Rohingya,statement8,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",2,75
deepseek,de,Rohingya,statement8,Bedrohungswahrnehmung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme eher nicht zu,25
deepseek,de,Rohingya,statement8,Bedrohungswahrnehmung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme eher zu,75
deepseek,de,Rohingya,statement9,Bedrohungswahrnehmung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
deepseek,de,Rohingya,statement9,Bedrohungswahrnehmung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
deepseek,de,Rohingya,statement9,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",3,25
deepseek,de,Rohingya,statement9,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",2,75
deepseek,de,Rohingya,statement9,Bedrohungswahrnehmung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme eher zu,75
deepseek,de,Rohingya,statement9,Bedrohungswahrnehmung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme eher zu,75
deepseek,de,Rohingya,statement10,Empathie,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Rohingya,statement10,Empathie,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Rohingya,statement10,Empathie,formulation1,"['1', '2', '3', '4']",1,100
deepseek,de,Rohingya,statement10,Empathie,formulation2,"['1', '2', '3', '4']",1,100
deepseek,de,Rohingya,statement10,Empathie,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Rohingya,statement10,Empathie,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Rohingya,statement11,Empathie,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Rohingya,statement11,Empathie,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Rohingya,statement11,Empathie,formulation1,"['1', '2', '3', '4']",1,100
deepseek,de,Rohingya,statement11,Empathie,formulation2,"['1', '2', '3', '4']",1,100
deepseek,de,Rohingya,statement11,Empathie,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Rohingya,statement11,Empathie,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Rohingya,statement12,Empathie,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Rohingya,statement12,Empathie,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Rohingya,statement12,Empathie,formulation1,"['1', '2', '3', '4']",1,100
deepseek,de,Rohingya,statement12,Empathie,formulation2,"['1', '2', '3', '4']",1,100
deepseek,de,Rohingya,statement12,Empathie,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Rohingya,statement12,Empathie,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Rohingya,statement13,Unterstützungsbedarf,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Rohingya,statement13,Unterstützungsbedarf,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Rohingya,statement13,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4']",1,100
deepseek,de,Rohingya,statement13,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4']",1,100
deepseek,de,Rohingya,statement13,Unterstützungsbedarf,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Rohingya,statement13,Unterstützungsbedarf,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Rohingya,statement14,Unterstützungsbedarf,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Rohingya,statement14,Unterstützungsbedarf,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Rohingya,statement14,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4']",1,100
deepseek,de,Rohingya,statement14,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4']",1,100
deepseek,de,Rohingya,statement14,Unterstützungsbedarf,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Rohingya,statement14,Unterstützungsbedarf,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Rohingya,statement15,Unterstützungsbedarf,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Rohingya,statement15,Unterstützungsbedarf,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
deepseek,de,Rohingya,statement15,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4']",1,100
deepseek,de,Rohingya,statement15,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4']",1,100
deepseek,de,Rohingya,statement15,Unterstützungsbedarf,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,de,Rohingya,statement15,Unterstützungsbedarf,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
deepseek,en,Kurds,statement1,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
deepseek,en,Kurds,statement1,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
deepseek,en,Kurds,statement1,Politische Anerkennung,formulation1,"['1', '2', '3', '4']",1,100
deepseek,en,Kurds,statement1,Politische Anerkennung,formulation2,"['1', '2', '3', '4']",1,100
deepseek,en,Kurds,statement1,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
deepseek,en,Kurds,statement1,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
deepseek,en,Kurds,statement2,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
deepseek,en,Kurds,statement2,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
deepseek,en,Kurds,statement2,Politische Anerkennung,formulation1,"['1', '2', '3', '4']",1,100
deepseek,en,Kurds,statement2,Politische Anerkennung,formulation2,"['1', '2', '3', '4']",1,100
deepseek,en,Kurds,statement2,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
deepseek,en,Kurds,statement2,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
deepseek,en,Kurds,statement3,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
deepseek,en,Kurds,statement3,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
deepseek,en,Kurds,statement3,Politische Anerkennung,formulation1,"['1', '2', '3', '4']",1,100
deepseek,en,Kurds,statement3,Politische Anerkennung,formulation2,"['1', '2', '3', '4']",1,100
deepseek,en,Kurds,statement3,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
deepseek,en,Kurds,statement3,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
deepseek,en,Kurds,statement4,Kulturelle Wertschätzung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
deepseek,en,Kurds,statement4,Kulturelle Wertschätzung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
deepseek,en,Kurds,statement4,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4']",1,100
deepseek,en,Kurds,statement4,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4']",1,100
deepseek,en,Kurds,statement4,Kulturelle Wertschätzung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
deepseek,en,Kurds,statement4,Kulturelle Wertschätzung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
deepseek,en,Kurds,statement5,Kulturelle Wertschätzung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
deepseek,en,Kurds,statement5,Kulturelle Wertschätzung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
deepseek,en,Kurds,statement5,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4']",1,100
deepseek,en,Kurds,statement5,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4']",1,100
deepseek,en,Kurds,statement5,Kulturelle Wertschätzung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
deepseek,en,Kurds,statement5,Kulturelle Wertschätzung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
deepseek,en,Kurds,statement6,Kulturelle Wertschätzung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
deepseek,en,Kurds,statement6,Kulturelle Wertschätzung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
deepseek,en,Kurds,statement6,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4']",1,100
deepseek,en,Kurds,statement6,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4']",1,100
deepseek,en,Kurds,statement6,Kulturelle Wertschätzung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
deepseek,en,Kurds,statement6,Kulturelle Wertschätzung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
deepseek,en,Kurds,statement7,Bedrohungswahrnehmung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather No,25
deepseek,en,Kurds,statement7,Bedrohungswahrnehmung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
deepseek,en,Kurds,statement7,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",4,0
deepseek,en,Kurds,statement7,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",3,25
deepseek,en,Kurds,statement7,Bedrohungswahrnehmung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Rather disagree,25
deepseek,en,Kurds,statement7,Bedrohungswahrnehmung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Rather agree,75
deepseek,en,Kurds,statement8,Bedrohungswahrnehmung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather No,25
deepseek,en,Kurds,statement8,Bedrohungswahrnehmung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather No,25
deepseek,en,Kurds,statement8,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",4,0
deepseek,en,Kurds,statement8,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",4,0
deepseek,en,Kurds,statement8,Bedrohungswahrnehmung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Rather disagree,25
deepseek,en,Kurds,statement8,Bedrohungswahrnehmung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Rather disagree,25
deepseek,en,Kurds,statement9,Bedrohungswahrnehmung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
deepseek,en,Kurds,statement9,Bedrohungswahrnehmung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
deepseek,en,Kurds,statement9,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",1,100
deepseek,en,Kurds,statement9,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",1,100
deepseek,en,Kurds,statement9,Bedrohungswahrnehmung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
deepseek,en,Kurds,statement9,Bedrohungswahrnehmung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
deepseek,en,Kurds,statement10,Empathie,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
deepseek,en,Kurds,statement10,Empathie,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
deepseek,en,Kurds,statement10,Empathie,formulation1,"['1', '2', '3', '4']",1,100
deepseek,en,Kurds,statement10,Empathie,formulation2,"['1', '2', '3', '4']",1,100
deepseek,en,Kurds,statement10,Empathie,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
deepseek,en,Kurds,statement10,Empathie,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
deepseek,en,Kurds,statement11,Empathie,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
deepseek,en,Kurds,statement11,Empathie,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
deepseek,en,Kurds,statement11,Empathie,formulation1,"['1', '2', '3', '4']",1,100
deepseek,en,Kurds,statement11,Empathie,formulation2,"['1', '2', '3', '4']",1,100
deepseek,en,Kurds,statement11,Empathie,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
deepseek,en,Kurds,statement11,Empathie,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
deepseek,en,Kurds,statement12,Empathie,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
deepseek,en,Kurds,statement12,Empathie,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Yes,100
deepseek,en,Kurds,statement12,Empathie,formulation1,"['1', '2', '3', '4']",1,100
deepseek,en,Kurds,statement12,Empathie,formulation2,"['1', '2', '3', '4']",1,100
deepseek,en,Kurds,statement12,Empathie,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
deepseek,en,Kurds,statement12,Empathie,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']",Agree,100
deepseek,en,Kurds,statement13,Unterstützungsbedarf,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
deepseek,en,Kurds,statement13,Unterstützungsbedarf,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']",Rather Yes,75
deepseek,en,Kurds,statement13,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4']",1,100
